customer_id,first_name,last_name,email,phone,company,city,account_value,last_active,num_accounts,growth_rate,status
CUST-00739,Emily,Jones,emily.jones@yahoo.com,+1-569-582-9063,Web Services LLC,"Portland, OR",6827.41,2025-05-29,1,22.1,active
CUST-00740,Jessica,Garcia,jessica.garcia@outlook.com,+1-394-467-6421,Digital Media Co,"Portland, OR",5021.67,2025-07-25,3,2.7,churned
CUST-00741,Daniel,Anderson,daniel.anderson@company.com,+1-888-577-2669,Web Services LLC,"San Diego, CA",54168.84,2025-06-09,1,13.7,active
CUST-00742,Jessica,Williams,jessica.williams@gmail.com,+1-618-124-7970,Digital Media Co,"Los Angeles, CA",64074.81,2025-10-06,1,21.8,churned
CUST-00743,Nicole,Rodriguez,nicole.rodriguez@gmail.com,+1-602-249-2266,Platform Inc,"Atlanta, GA",20413.61,2025-09-07,1,8.3,inactive
CUST-00744,Matthew,Wilson,matthew.wilson@business.net,+1-201-818-7753,AI Innovations,"Phoenix, AZ",11804.34,2025-05-13,1,6.4,inactive
CUST-00745,Michael,Anderson,michael.anderson@company.com,+1-648-207-9437,AI Innovations,"Denver, CO",19021.63,2025-06-12,4,14.7,active
CUST-00746,Stephanie,Garcia,stephanie.garcia@yahoo.com,+1-586-866-7576,Digital Media Co,"Miami, FL",7486.08,2025-05-16,2,10.8,active
CUST-00747,Joshua,Martinez,joshua.martinez@company.com,+1-493-429-9504,Analytics Group,"Nashville, TN",14644.19,2025-07-18,2,19.7,inactive
CUST-00748,Daniel,Miller,daniel.miller@company.com,+1-401-687-6887,Analytics Group,"Phoenix, AZ",98101.62,2025-08-10,3,21.4,churned
CUST-00749,Nicole,Miller,nicole.miller@business.net,+1-513-900-4869,AI Innovations,"Seattle, WA",20913.85,2025-09-29,5,-0.4,pending
CUST-00750,Michael,Lopez,michael.lopez@gmail.com,+1-619-135-4071,Software Partners,"Los Angeles, CA",56162.59,2025-09-10,2,-4.6,pending
CUST-00751,Robert,Wilson,robert.wilson@business.net,+1-723-251-3740,Software Partners,"Charlotte, NC",53385.36,2025-04-22,5,5.4,pending
CUST-00752,Stephanie,Jones,stephanie.jones@gmail.com,+1-634-964-2069,Analytics Group,"Chicago, IL",94108.49,2025-05-01,5,15.7,pending
CUST-00753,Michelle,Miller,michelle.miller@company.com,+1-378-461-4228,Tech Corp,"Denver, CO",80013.69,2025-10-07,1,19.3,pending
CUST-00754,Robert,Gonzalez,robert.gonzalez@gmail.com,+1-967-924-1422,Web Services LLC,"Boston, MA",31220.37,2025-08-30,2,22.6,pending
CUST-00755,Joshua,Johnson,joshua.johnson@gmail.com,+1-319-481-5858,Data Systems Inc,"Miami, FL",81608.6,2025-04-21,5,-3.0,active
CUST-00756,Amanda,Brown,amanda.brown@business.net,+1-406-826-8973,Software Partners,"Los Angeles, CA",72822.53,2025-06-04,2,12.4,inactive
CUST-00757,Ashley,Gonzalez,ashley.gonzalez@gmail.com,+1-288-859-4894,Platform Inc,"Atlanta, GA",38706.55,2025-07-22,4,3.0,churned
CUST-00758,Christopher,Hernandez,christopher.hernandez@business.net,,Platform Inc,"Miami, FL",84838.9,2025-06-20,4,18.7,pending
CUST-00759,Lisa,Martin,lisa.martin@outlook.com,+1-557-631-1848,Tech Corp,"San Diego, CA",47470.1,2025-05-15,3,18.3,active
CUST-00760,Matthew,Martinez,matthew.martinez@yahoo.com,+1-776-384-6307,Network Solutions,"Portland, OR",13545.78,2025-04-21,4,-6.7,pending
CUST-00761,Ashley,Davis,ashley.davis@business.net,+1-642-341-7285,Analytics Group,"New York, NY",29088.59,2025-06-25,1,16.7,churned
CUST-00762,Matthew,Taylor,matthew.taylor@company.com,+1-450-828-3018,Analytics Group,"Atlanta, GA",54078.8,2025-08-02,4,9.2,pending
CUST-00763,Stephanie,Wilson,stephanie.wilson@company.com,+1-219-182-9993,Software Partners,"Atlanta, GA",2925.93,2025-05-11,4,-1.0,active
CUST-00764,Jennifer,Smith,jennifer.smith@yahoo.com,+1-306-636-1079,Tech Corp,"Charlotte, NC",76394.66,2025-09-20,2,22.9,active
CUST-00765,Robert,Martin,robert.martin@business.net,+1-427-392-6877,Analytics Group,"San Diego, CA",81173.66,2025-05-29,3,21.7,inactive
CUST-00766,Andrew,Jackson,andrew.jackson@business.net,+1-691-984-1941,Web Services LLC,"Atlanta, GA",22807.6,2025-09-02,1,19.1,pending
CUST-00767,Michael,Smith,,+1-507-444-6162,Cloud Solutions,"Atlanta, GA",20118.98,2025-05-31,1,23.3,churned
CUST-00768,Lisa,Davis,lisa.davis@business.net,+1-540-791-8262,Platform Inc,"San Diego, CA",71753.43,2025-08-01,3,1.5,active
CUST-00769,Emily,Lopez,emily.lopez@company.com,+1-280-222-4964,Tech Corp,"Atlanta, GA",73904.22,2025-09-10,3,24.4,inactive
CUST-00770,Stephanie,Hernandez,,+1-227-172-2135,Web Services LLC,"Nashville, TN",83118.83,2025-09-03,3,24.2,active
CUST-00771,William,Lopez,william.lopez@outlook.com,+1-958-411-5827,Digital Media Co,"New York, NY",43537.32,2025-06-21,4,7.8,churned
CUST-00772,Lisa,Rodriguez,lisa.rodriguez@company.com,+1-855-536-8701,Platform Inc,"Nashville, TN",51494.33,2025-05-08,3,3.4,churned
CUST-00773,Jessica,Jones,jessica.jones@business.net,+1-837-567-1796,Platform Inc,"New York, NY",78351.13,2025-05-17,5,11.2,pending
CUST-00774,Michael,Anderson,michael.anderson@yahoo.com,+1-212-622-2597,Cloud Solutions,"Charlotte, NC",71024.86,2025-06-14,4,-7.5,pending
CUST-00775,Ashley,Jones,ashley.jones@gmail.com,+1-904-418-5859,Platform Inc,"Seattle, WA",85549.02,2025-10-03,3,10.5,churned
CUST-00776,Andrew,Brown,andrew.brown@yahoo.com,+1-823-978-9937,Web Services LLC,"Nashville, TN",14450.05,2025-07-01,4,4.9,inactive
CUST-00777,Lisa,Brown,lisa.brown@gmail.com,+1-258-412-7101,AI Innovations,"Phoenix, AZ",21768.54,2025-07-05,3,7.7,pending
CUST-00778,Daniel,Jones,daniel.jones@outlook.com,+1-262-728-4128,Web Services LLC,"New York, NY",71469.05,2025-08-27,3,11.0,inactive
CUST-00779,Jessica,Martin,jessica.martin@gmail.com,+1-848-642-4823,AI Innovations,"Atlanta, GA",52038.72,2025-04-30,3,-6.0,active
CUST-00780,Andrew,Rodriguez,andrew.rodriguez@company.com,+1-836-955-9393,Cloud Solutions,"Seattle, WA",66780.89,2025-05-28,1,17.5,inactive
CUST-00781,Matthew,Garcia,matthew.garcia@gmail.com,+1-787-988-5648,Digital Media Co,"San Diego, CA",53548.12,2025-05-28,3,19.4,active
CUST-00782,Michelle,Miller,michelle.miller@company.com,+1-209-880-2954,AI Innovations,"Boston, MA",75273.87,2025-04-18,2,4.6,active
CUST-00783,Jennifer,Martinez,jennifer.martinez@yahoo.com,+1-767-357-6914,AI Innovations,"New York, NY",58049.62,2025-06-18,3,2.1,inactive
CUST-00784,James,Williams,james.williams@outlook.com,+1-991-866-6251,Platform Inc,"Los Angeles, CA",41871.88,2025-08-12,4,13.0,pending
CUST-00785,Stephanie,Anderson,stephanie.anderson@business.net,+1-551-398-6475,Cloud Solutions,"New York, NY",72533.87,2025-06-17,1,-4.3,inactive
CUST-00786,Daniel,Martinez,daniel.martinez@gmail.com,+1-398-879-1836,Platform Inc,"Denver, CO",92943.55,2025-06-21,5,5.1,churned
CUST-00787,Jessica,Miller,jessica.miller@business.net,+1-355-582-6952,Analytics Group,"Boston, MA",56566.0,2025-05-12,5,21.0,pending
CUST-00788,Stephanie,Garcia,stephanie.garcia@business.net,+1-640-641-4274,Network Solutions,"Charlotte, NC",21750.07,2025-06-10,3,-0.0,inactive
CUST-00789,William,Smith,william.smith@gmail.com,+1-578-307-4398,Network Solutions,"Austin, TX",40263.21,2025-04-26,1,-4.8,pending
CUST-00790,Nicole,Rodriguez,nicole.rodriguez@yahoo.com,+1-532-612-1452,Software Partners,"Austin, TX",51341.59,2025-08-30,5,18.7,inactive
CUST-00791,Christopher,Garcia,christopher.garcia@yahoo.com,+1-793-465-7133,Network Solutions,"Atlanta, GA",45833.12,2025-06-26,4,10.0,churned
CUST-00792,Ashley,Miller,ashley.miller@outlook.com,+1-791-117-5345,Network Solutions,"Chicago, IL",71061.39,2025-04-23,2,17.4,pending
CUST-00793,James,Johnson,james.johnson@outlook.com,+1-730-388-5398,AI Innovations,"New York, NY",33563.56,2025-05-04,5,-4.5,churned
CUST-00794,Daniel,Wilson,daniel.wilson@gmail.com,+1-708-246-2104,Web Services LLC,"Los Angeles, CA",62085.22,2025-07-24,1,3.0,pending
CUST-00795,Lisa,Miller,lisa.miller@company.com,+1-657-683-9616,Digital Media Co,"Seattle, WA",93336.96,2025-07-29,3,20.6,churned
CUST-00796,Andrew,Moore,andrew.moore@gmail.com,+1-427-337-8471,AI Innovations,"Atlanta, GA",64501.67,2025-08-30,3,20.8,pending
CUST-00797,Jennifer,Martinez,jennifer.martinez@business.net,+1-262-423-7969,Software Partners,"Austin, TX",38279.51,2025-05-22,3,-5.8,churned
CUST-00798,Andrew,Williams,andrew.williams@company.com,+1-227-920-7266,Software Partners,"Chicago, IL",56460.78,2025-04-22,2,24.2,active
CUST-00799,Stephanie,Martin,stephanie.martin@outlook.com,+1-799-355-9830,Digital Media Co,"Portland, OR",10179.54,2025-08-07,3,-9.2,churned
CUST-00800,Jennifer,Moore,jennifer.moore@company.com,+1-429-335-5376,Digital Media Co,"Charlotte, NC",85819.29,2025-06-04,5,23.1,active
CUST-00801,Joshua,Lopez,joshua.lopez@yahoo.com,+1-308-134-1884,Network Solutions,"Nashville, TN",68918.2,2025-05-07,5,18.0,pending
CUST-00802,Amanda,Jones,amanda.jones@business.net,+1-801-578-5801,Network Solutions,"Austin, TX",81391.65,2025-07-20,3,10.0,inactive
CUST-00803,Amanda,Taylor,amanda.taylor@outlook.com,+1-677-124-3596,AI Innovations,"Charlotte, NC",5571.93,2025-05-21,5,20.1,inactive
CUST-00804,Andrew,Gonzalez,andrew.gonzalez@company.com,+1-500-469-8745,Analytics Group,"Charlotte, NC",7402.45,2025-09-26,2,15.7,pending
CUST-00805,Joshua,Miller,joshua.miller@business.net,+1-586-408-9848,Tech Corp,"Boston, MA",64750.44,2025-08-11,5,0.1,inactive
CUST-00806,Lisa,Johnson,lisa.johnson@yahoo.com,+1-726-487-4044,AI Innovations,"Boston, MA",75944.74,2025-08-03,5,19.3,churned
CUST-00807,Andrew,Gonzalez,andrew.gonzalez@company.com,,Network Solutions,"Miami, FL",17600.19,2025-04-23,5,21.3,active
CUST-00808,Emily,Miller,emily.miller@business.net,+1-977-932-7317,Digital Media Co,"New York, NY",22634.68,2025-04-19,1,5.3,inactive
CUST-00809,David,Hernandez,david.hernandez@gmail.com,+1-217-351-3203,Network Solutions,"Denver, CO",21568.39,2025-08-13,1,18.6,active
CUST-00810,Andrew,Thomas,andrew.thomas@outlook.com,+1-382-457-2712,Software Partners,"Atlanta, GA",75149.2,2025-10-02,5,21.5,inactive
CUST-00811,Lisa,Jackson,lisa.jackson@business.net,+1-486-506-4950,Software Partners,"Phoenix, AZ",11693.06,2025-08-07,2,18.3,churned
CUST-00812,Ashley,Jones,ashley.jones@business.net,+1-567-805-9263,Cloud Solutions,"Phoenix, AZ",84188.42,2025-06-17,4,-9.2,active
CUST-00813,Matthew,Taylor,,+1-283-278-8596,Platform Inc,"San Diego, CA",80407.68,2025-06-29,4,5.7,pending
CUST-00814,Ashley,Garcia,ashley.garcia@outlook.com,+1-922-721-8197,Tech Corp,"Denver, CO",85425.35,2025-06-12,3,17.6,inactive
CUST-00815,Christopher,Williams,christopher.williams@company.com,+1-886-870-9307,Platform Inc,"Chicago, IL",64753.74,2025-06-09,4,-3.2,inactive
CUST-00816,Christopher,Lopez,christopher.lopez@yahoo.com,+1-969-524-7571,AI Innovations,"Miami, FL",87596.0,2025-05-04,1,-5.2,churned
CUST-00817,Nicole,Martinez,nicole.martinez@gmail.com,+1-249-646-3314,Tech Corp,"Los Angeles, CA",79755.93,2025-10-06,3,21.6,active
CUST-00818,William,Wilson,william.wilson@business.net,+1-618-110-3241,Analytics Group,"Chicago, IL",96364.11,2025-05-13,4,20.9,active
CUST-00819,Daniel,Jackson,daniel.jackson@business.net,+1-533-576-7223,Network Solutions,"Boston, MA",23083.8,2025-05-11,1,-5.2,pending
CUST-00820,David,Rodriguez,david.rodriguez@company.com,+1-545-215-3447,Cloud Solutions,"Phoenix, AZ",30176.63,2025-05-17,5,19.2,churned
CUST-00821,David,Johnson,david.johnson@business.net,+1-280-279-8594,Platform Inc,"Phoenix, AZ",64654.9,2025-05-13,2,-3.8,active
CUST-00822,Emily,Jackson,emily.jackson@gmail.com,+1-388-711-1747,Analytics Group,"Los Angeles, CA",22991.57,2025-08-15,3,9.2,churned
CUST-00823,Christopher,Miller,christopher.miller@outlook.com,+1-860-954-6668,Platform Inc,"Nashville, TN",47519.79,2025-08-21,5,-9.6,inactive
CUST-00824,David,Lopez,david.lopez@gmail.com,+1-210-437-2048,Cloud Solutions,"Austin, TX",46437.79,2025-05-02,5,4.3,active
CUST-00825,Jessica,Moore,jessica.moore@business.net,+1-409-908-8455,Data Systems Inc,"Charlotte, NC",8264.26,2025-08-12,4,-9.3,pending
CUST-00826,David,Garcia,david.garcia@outlook.com,+1-707-772-8803,Network Solutions,"Seattle, WA",26220.63,2025-07-13,4,1.5,inactive
CUST-00827,Jennifer,Jackson,jennifer.jackson@outlook.com,+1-920-504-6628,AI Innovations,"Charlotte, NC",9232.81,2025-05-17,4,13.1,pending
CUST-00828,Christopher,Williams,christopher.williams@outlook.com,+1-454-325-4890,AI Innovations,"Los Angeles, CA",34182.05,2025-05-27,4,20.9,inactive
CUST-00829,Amanda,Garcia,amanda.garcia@business.net,+1-720-924-3786,Software Partners,"Charlotte, NC",49485.56,2025-06-26,4,-3.8,pending
CUST-00830,Lisa,Hernandez,lisa.hernandez@business.net,+1-834-630-9992,AI Innovations,"Charlotte, NC",65623.63,2025-06-03,2,-3.7,inactive
CUST-00831,Ashley,Wilson,ashley.wilson@business.net,+1-995-674-3506,Platform Inc,"New York, NY",72922.73,2025-04-11,5,-6.1,churned
CUST-00832,Jennifer,Johnson,jennifer.johnson@yahoo.com,+1-499-706-5794,Cloud Solutions,"Austin, TX",60162.12,2025-09-05,5,22.4,inactive
CUST-00833,Amanda,Hernandez,amanda.hernandez@gmail.com,+1-208-972-9362,Platform Inc,"Atlanta, GA",49181.53,2025-05-25,3,-3.6,churned
CUST-00834,Jessica,Moore,jessica.moore@business.net,+1-998-604-1728,Web Services LLC,"Charlotte, NC",49843.45,2025-04-14,5,11.9,inactive
CUST-00835,Robert,Davis,robert.davis@outlook.com,+1-888-625-8030,Network Solutions,"Austin, TX",53823.59,2025-06-07,2,-2.4,churned
CUST-00836,Daniel,Hernandez,daniel.hernandez@outlook.com,+1-818-429-1450,Web Services LLC,"Portland, OR",66436.01,2025-05-23,4,8.8,active
CUST-00837,Daniel,Jackson,daniel.jackson@business.net,+1-554-283-7240,Cloud Solutions,"Los Angeles, CA",74003.22,2025-08-26,3,-3.0,churned
CUST-00838,Stephanie,Martin,stephanie.martin@business.net,+1-570-623-4195,Platform Inc,"Chicago, IL",73418.43,2025-04-29,3,-1.6,active
CUST-00839,Amanda,Smith,amanda.smith@business.net,+1-406-585-7848,Digital Media Co,"Charlotte, NC",66856.94,2025-04-12,4,23.3,churned
CUST-00840,Daniel,Garcia,,+1-373-316-5689,Digital Media Co,"Atlanta, GA",59170.88,2025-07-22,5,20.9,churned
CUST-00841,Michelle,Martinez,michelle.martinez@gmail.com,,Platform Inc,"Denver, CO",64145.5,2025-07-03,1,-5.3,pending
CUST-00842,Michelle,Brown,michelle.brown@yahoo.com,+1-585-118-2498,Software Partners,"Boston, MA",13923.24,2025-09-10,1,20.0,active
CUST-00843,Nicole,Wilson,nicole.wilson@company.com,+1-371-330-3496,Web Services LLC,"Phoenix, AZ",15883.72,2025-06-02,3,4.0,pending
CUST-00844,Matthew,Brown,matthew.brown@company.com,+1-900-709-6320,Software Partners,"Phoenix, AZ",22089.36,2025-09-23,5,4.3,active
CUST-00845,James,Wilson,james.wilson@yahoo.com,+1-858-896-5417,Data Systems Inc,"Nashville, TN",71661.14,2025-10-07,1,12.4,active
CUST-00846,Sarah,Moore,,+1-424-887-1178,Digital Media Co,"Nashville, TN",82379.06,2025-09-10,5,3.8,inactive
CUST-00847,Stephanie,Davis,stephanie.davis@outlook.com,+1-665-625-4464,Analytics Group,"Phoenix, AZ",51945.28,2025-05-24,4,4.9,pending
CUST-00848,David,Davis,david.davis@outlook.com,+1-794-148-6868,Digital Media Co,"Atlanta, GA",38838.35,2025-05-03,1,-4.3,inactive
CUST-00849,Andrew,Brown,andrew.brown@yahoo.com,+1-981-753-7368,Network Solutions,"Boston, MA",73901.5,2025-09-21,3,2.6,active
CUST-00850,Ashley,Rodriguez,ashley.rodriguez@yahoo.com,+1-638-416-8557,Data Systems Inc,"Portland, OR",69342.4,2025-04-16,3,23.4,active
CUST-00851,Daniel,Rodriguez,daniel.rodriguez@outlook.com,,Cloud Solutions,"Chicago, IL",15450.49,2025-04-20,4,10.9,inactive
CUST-00852,Jennifer,Wilson,jennifer.wilson@business.net,+1-944-748-8286,Platform Inc,"San Diego, CA",32298.43,2025-09-20,3,-8.0,inactive
CUST-00853,Lisa,Johnson,lisa.johnson@yahoo.com,+1-857-273-9719,Software Partners,"Phoenix, AZ",24500.82,2025-06-13,3,22.4,active
CUST-00854,Sarah,Anderson,sarah.anderson@outlook.com,+1-887-142-7207,Digital Media Co,"Portland, OR",72687.8,2025-07-10,3,-2.4,pending
CUST-00855,Ashley,Rodriguez,ashley.rodriguez@company.com,+1-221-903-6144,,"New York, NY",88159.54,2025-05-13,4,19.1,active
CUST-00856,Lisa,Rodriguez,lisa.rodriguez@business.net,+1-808-106-2430,AI Innovations,"Charlotte, NC",55476.86,2025-07-01,4,16.7,active
CUST-00857,Emily,Moore,emily.moore@outlook.com,+1-431-350-6984,Data Systems Inc,"Miami, FL",5775.47,2025-05-30,2,14.6,inactive
CUST-00858,James,Garcia,james.garcia@yahoo.com,+1-343-533-6604,Cloud Solutions,"New York, NY",33136.13,2025-09-25,3,21.3,active
CUST-00859,Jennifer,Lopez,jennifer.lopez@gmail.com,+1-428-578-3188,Web Services LLC,"Charlotte, NC",41130.59,2025-06-25,1,18.7,active
CUST-00860,Joshua,Wilson,joshua.wilson@gmail.com,,AI Innovations,"Boston, MA",9804.24,2025-09-25,1,20.8,pending
CUST-00861,Nicole,Johnson,nicole.johnson@gmail.com,+1-715-226-5478,Tech Corp,"Boston, MA",76657.54,2025-09-21,4,8.2,active
CUST-00862,Andrew,Thomas,andrew.thomas@business.net,+1-926-334-9679,Digital Media Co,"Seattle, WA",82226.31,2025-04-15,1,-7.2,pending
CUST-00863,Andrew,Wilson,andrew.wilson@outlook.com,+1-914-890-4874,Network Solutions,"Portland, OR",47027.94,2025-04-26,3,-2.0,pending
CUST-00864,Michelle,Gonzalez,michelle.gonzalez@outlook.com,+1-837-929-7410,Analytics Group,"New York, NY",6020.06,2025-08-16,3,15.7,pending
CUST-00865,Amanda,Hernandez,amanda.hernandez@company.com,+1-341-152-4506,Web Services LLC,"Portland, OR",16600.33,2025-06-30,4,4.5,inactive
CUST-00866,Andrew,Garcia,andrew.garcia@outlook.com,+1-591-609-8360,Tech Corp,"Phoenix, AZ",58891.06,2025-09-04,5,21.0,inactive
CUST-00867,Stephanie,Wilson,stephanie.wilson@business.net,+1-201-959-2064,Digital Media Co,"Charlotte, NC",93453.85,2025-05-13,3,12.8,pending
CUST-00868,Stephanie,Rodriguez,,+1-269-405-6211,Platform Inc,"Nashville, TN",71881.09,2025-06-18,4,19.9,pending
CUST-00869,David,Garcia,david.garcia@company.com,+1-676-266-1826,Network Solutions,"Nashville, TN",85604.07,2025-07-09,1,1.0,pending
CUST-00870,Jessica,Rodriguez,jessica.rodriguez@yahoo.com,+1-893-572-2603,Analytics Group,"San Diego, CA",19365.51,2025-04-22,5,-6.1,inactive
CUST-00871,Jennifer,Taylor,jennifer.taylor@gmail.com,+1-806-544-5531,Digital Media Co,"Portland, OR",10004.78,2025-04-29,5,-2.5,active
CUST-00872,Michelle,Taylor,michelle.taylor@yahoo.com,+1-441-826-5521,Platform Inc,"New York, NY",8077.62,2025-09-06,3,-3.2,active
CUST-00873,Matthew,Moore,matthew.moore@outlook.com,+1-992-853-4157,Web Services LLC,"San Diego, CA",79894.41,2025-09-19,4,-3.2,pending
CUST-00874,Sarah,Miller,sarah.miller@outlook.com,+1-884-174-9733,Data Systems Inc,"Charlotte, NC",40234.6,2025-06-19,4,-6.5,active
CUST-00875,Michelle,Martin,michelle.martin@company.com,+1-584-671-6761,Data Systems Inc,"San Diego, CA",99233.99,2025-06-25,4,5.9,churned
CUST-00876,William,Lopez,william.lopez@outlook.com,+1-812-894-3135,Analytics Group,"San Diego, CA",19880.07,2025-09-30,3,13.9,inactive
CUST-00877,Andrew,Martin,andrew.martin@company.com,+1-650-489-9143,Web Services LLC,"Portland, OR",95399.68,2025-04-23,4,-7.9,churned
CUST-00878,Joshua,Williams,joshua.williams@outlook.com,+1-910-949-5572,Analytics Group,"Boston, MA",18680.74,2025-05-09,4,-8.5,pending
CUST-00879,Sarah,Gonzalez,sarah.gonzalez@business.net,+1-419-342-5443,AI Innovations,"Atlanta, GA",33404.55,2025-07-03,4,3.5,churned
CUST-00880,Michael,Jackson,michael.jackson@business.net,,Digital Media Co,"San Diego, CA",6250.46,2025-08-14,4,-9.2,pending
CUST-00881,Michael,Gonzalez,michael.gonzalez@gmail.com,+1-429-219-5604,Network Solutions,"Austin, TX",96965.89,2025-08-19,4,24.1,pending
CUST-00882,Matthew,Johnson,matthew.johnson@outlook.com,+1-571-959-9096,AI Innovations,"Los Angeles, CA",67255.5,2025-09-06,3,13.2,active
CUST-00883,Christopher,Miller,christopher.miller@yahoo.com,,Software Partners,"Portland, OR",40598.0,2025-06-13,3,19.8,churned
CUST-00884,Daniel,Hernandez,daniel.hernandez@company.com,+1-229-556-6563,Analytics Group,"Boston, MA",1768.43,2025-07-11,5,3.1,inactive
CUST-00885,Ashley,Moore,ashley.moore@gmail.com,+1-955-478-9529,Cloud Solutions,"Denver, CO",53007.17,2025-07-26,1,3.8,pending
CUST-00886,Jessica,Martin,jessica.martin@yahoo.com,+1-241-131-8736,Cloud Solutions,"Charlotte, NC",84651.2,2025-06-03,4,-2.0,pending
CUST-00887,Daniel,Anderson,daniel.anderson@business.net,+1-811-127-6973,Web Services LLC,"Charlotte, NC",73097.24,2025-06-19,2,10.9,inactive
CUST-00888,Matthew,Thomas,matthew.thomas@company.com,+1-487-186-4175,Network Solutions,"Miami, FL",18671.9,2025-05-26,5,-7.5,churned
CUST-00889,Joshua,Anderson,joshua.anderson@company.com,+1-712-647-1299,,"Nashville, TN",97093.59,2025-05-23,4,-4.2,pending
CUST-00890,Emily,Martin,emily.martin@gmail.com,+1-500-578-9289,Software Partners,"New York, NY",3391.11,2025-09-22,3,-2.1,inactive
CUST-00891,Andrew,Brown,andrew.brown@yahoo.com,+1-349-232-1736,,"New York, NY",86529.69,2025-07-21,3,21.1,churned
CUST-00892,William,Martin,william.martin@gmail.com,+1-742-796-2339,Platform Inc,"Atlanta, GA",23882.61,2025-08-09,1,24.8,active
CUST-00893,Amanda,Moore,amanda.moore@yahoo.com,+1-210-145-6546,,"Charlotte, NC",74777.08,2025-04-19,1,17.9,pending
CUST-00894,Amanda,Taylor,amanda.taylor@company.com,+1-455-793-7729,Tech Corp,"Austin, TX",54128.96,2025-04-17,5,15.1,churned
CUST-00895,James,Martin,james.martin@company.com,+1-436-836-5118,Software Partners,"Seattle, WA",51983.38,2025-05-01,2,-2.1,pending
CUST-00896,Robert,Williams,robert.williams@gmail.com,+1-239-458-7910,Web Services LLC,"Miami, FL",43606.61,2025-07-16,4,24.1,churned
CUST-00897,Jennifer,Anderson,jennifer.anderson@yahoo.com,+1-667-985-9285,Web Services LLC,"Nashville, TN",9321.13,2025-04-26,2,-5.5,inactive
CUST-00898,Jessica,Davis,jessica.davis@business.net,+1-816-148-7093,Platform Inc,"Denver, CO",26830.67,2025-07-21,3,-9.2,churned
CUST-00899,Jessica,Lopez,jessica.lopez@yahoo.com,+1-320-829-2329,AI Innovations,"Atlanta, GA",96011.77,2025-07-12,4,5.6,active
CUST-00900,David,Anderson,david.anderson@outlook.com,+1-429-381-5548,Network Solutions,"Seattle, WA",74307.76,2025-09-08,2,0.6,pending
CUST-00901,Stephanie,Smith,stephanie.smith@business.net,+1-909-514-3367,Software Partners,"Austin, TX",62043.71,2025-06-17,5,19.8,active
CUST-00902,Robert,Garcia,robert.garcia@gmail.com,,Software Partners,"Phoenix, AZ",48272.39,2025-07-20,5,22.3,inactive
CUST-00903,Emily,Wilson,emily.wilson@outlook.com,+1-494-187-7065,Platform Inc,"Atlanta, GA",83357.79,2025-05-29,5,-9.1,churned
CUST-00904,Lisa,Johnson,lisa.johnson@company.com,+1-361-134-8934,Digital Media Co,"San Diego, CA",9547.11,2025-07-11,4,16.4,inactive
CUST-00905,Stephanie,Martinez,stephanie.martinez@company.com,+1-698-431-7620,Analytics Group,"Boston, MA",52199.01,2025-04-13,3,-5.2,inactive
CUST-00906,Matthew,Wilson,matthew.wilson@company.com,+1-277-576-1719,Analytics Group,"Miami, FL",32150.03,2025-06-17,3,11.3,inactive
CUST-00907,Daniel,Jackson,daniel.jackson@business.net,,AI Innovations,"Seattle, WA",77653.61,2025-09-14,3,-7.9,churned
CUST-00908,Joshua,Gonzalez,joshua.gonzalez@yahoo.com,+1-961-489-8490,AI Innovations,"Phoenix, AZ",72325.28,2025-08-28,5,15.9,pending
CUST-00909,Michelle,Wilson,michelle.wilson@company.com,+1-988-291-2356,Network Solutions,"Chicago, IL",79286.56,2025-07-06,1,19.7,active
CUST-00910,Michelle,Taylor,michelle.taylor@outlook.com,+1-605-941-2049,Web Services LLC,"Boston, MA",85123.86,2025-05-25,3,-3.9,churned
CUST-00911,Emily,Martinez,emily.martinez@business.net,+1-742-813-4893,Tech Corp,"Atlanta, GA",36248.19,2025-05-09,1,4.7,inactive
CUST-00912,Ashley,Martinez,ashley.martinez@yahoo.com,+1-531-760-8657,Cloud Solutions,"Portland, OR",90516.73,2025-07-08,4,5.2,pending
CUST-00913,Daniel,Hernandez,daniel.hernandez@business.net,+1-938-475-9226,Cloud Solutions,"New York, NY",58758.33,2025-07-08,4,15.8,churned
CUST-00914,Emily,Smith,emily.smith@gmail.com,+1-834-442-7371,Data Systems Inc,"Austin, TX",30562.13,2025-09-24,4,12.8,churned
CUST-00915,David,Thomas,david.thomas@gmail.com,+1-797-858-4991,Platform Inc,"Miami, FL",38740.74,2025-08-01,4,8.1,pending
CUST-00916,Ashley,Brown,ashley.brown@gmail.com,+1-356-382-6806,Digital Media Co,"Charlotte, NC",31814.17,2025-09-08,3,4.9,inactive
CUST-00917,Jennifer,Garcia,jennifer.garcia@gmail.com,+1-457-601-1541,Analytics Group,"Austin, TX",75143.09,2025-07-10,2,-0.5,churned
CUST-00918,Lisa,Johnson,lisa.johnson@business.net,+1-513-527-7038,Platform Inc,"Charlotte, NC",85502.32,2025-06-24,3,5.0,active
CUST-00919,Robert,Jackson,robert.jackson@business.net,+1-500-794-4641,Software Partners,"San Diego, CA",57451.19,2025-08-30,5,-6.0,churned
CUST-00920,Nicole,Williams,nicole.williams@outlook.com,+1-606-792-7215,Analytics Group,"Nashville, TN",46796.18,2025-09-01,4,11.4,churned
CUST-00921,Michelle,Taylor,michelle.taylor@business.net,,Software Partners,"New York, NY",16689.83,2025-09-18,5,-5.0,inactive
